"lon","lat","depth","anom_01","anom_02","anom_03","anom_04","anom_05","anom_06","anom_07","anom_08","anom_09","anom_10","anom_11","anom_12"
-145,50,0,-1.38124973773956,-0.992400002479549,-0.887099909782412,-0.474299788475036,0.048600077629092,0.102149820327758,0.585949563980108,0.82040019035335,-0.127550029754655,-0.380000019073449,0.543349695205666,1.05579993724823
-145,50,1,-1.38124973773956,-0.992400002479549,-0.887099909782412,-0.474299788475036,0.048600077629092,0.102149820327758,0.585949563980108,0.82040019035335,-0.127550029754655,-0.380000019073449,0.543349695205666,1.05579993724823
-145,50,2,-1.38124973773956,-0.992400002479549,-0.887099909782412,-0.474299788475036,0.048600077629092,0.102149820327758,0.585949563980108,0.82040019035335,-0.127550029754655,-0.380000019073449,0.543349695205666,1.05579993724823
-145,50,3,-1.38128309567769,-0.992443318367001,-0.887019937833153,-0.476279803911844,0.0496167310078963,0.0994864781697581,0.583836237589525,0.814883476893068,-0.126816679636651,-0.380096677144332,0.543289696375506,1.05557662645976
-145,50,4,-1.38134981155395,-0.992529950141904,-0.886859993934634,-0.48023983478546,0.0516500377655049,0.0941597938537584,0.579609584808358,0.803850049972505,-0.125349979400643,-0.380289993286097,0.543169698715187,1.05513000488281
-145,50,5,-1.38141652743022,-0.992616581916807,-0.886700050036115,-0.484199865659077,0.0536833445231135,0.0888331095377586,0.575382932027191,0.792816623051941,-0.123883279164635,-0.380483309427863,0.543049701054868,1.05468338330587
-145,50,6,-1.38148324330648,-0.99270321369171,-0.886540106137596,-0.488159896532693,0.0557166512807221,0.0835064252217588,0.571156279246025,0.781783196131378,-0.122416578928627,-0.380676625569628,0.542929703394548,1.05423676172892
-145,50,7,-1.38154995918274,-0.992789845466613,-0.886380162239077,-0.492119927406309,0.0577499580383307,0.0781797409057591,0.566929626464858,0.770749769210814,-0.120949878692619,-0.380869941711394,0.542809705734229,1.05379014015198
-145,50,8,-1.381616675059,-0.992876477241517,-0.886220218340559,-0.496079958279926,0.0597832647959393,0.0728530565897593,0.562702973683691,0.759716342290251,-0.119483178456611,-0.381063257853159,0.54268970807391,1.05334351857503
-145,50,9,-1.38168339093527,-0.99296310901642,-0.88606027444204,-0.500039989153542,0.0618165715535479,0.0675263722737596,0.558476320902525,0.748682915369687,-0.118016478220603,-0.381256573994925,0.54256971041359,1.05289689699809
-145,50,10,-1.38175010681153,-0.993049740791323,-0.885900330543521,-0.504000020027158,0.0638498783111565,0.0621996879577598,0.554249668121358,0.737649488449124,-0.116549777984595,-0.38144989013669,0.542449712753271,1.05245027542114
-145,50,11,-1.38187006950379,-0.992604761123659,-0.88547030925751,-0.512584993839261,0.0661198925971976,0.0609647154808009,0.558264646530172,0.665844550132776,-0.233599801063514,-0.385379948616005,0.542174758911108,1.05117529153824
-145,50,12,-1.38199003219605,-0.992159781455996,-0.885040287971499,-0.521169967651365,0.0683899068832387,0.059729743003842,0.562279624938987,0.594039611816428,-0.350649824142434,-0.38931000709532,0.541899805068945,1.04990030765533
-145,50,13,-1.38210999488831,-0.991714801788332,-0.884610266685488,-0.529754941463469,0.0706599211692798,0.0584947705268832,0.566294603347801,0.52223467350008,-0.467699847221353,-0.393240065574635,0.541624851226782,1.04862532377243
-145,50,14,-1.38222995758057,-0.991269822120669,-0.884180245399477,-0.538339915275572,0.0729299354553209,0.0572597980499243,0.570309581756616,0.450429735183733,-0.584749870300273,-0.39717012405395,0.541349897384619,1.04735033988952
-145,50,15,-1.38234992027283,-0.990824842453006,-0.883750224113466,-0.546924889087675,0.075199949741362,0.0560248255729654,0.574324560165431,0.378624796867385,-0.701799893379192,-0.401100182533265,0.541074943542456,1.04607535600662
-145,50,16,-1.38246988296509,-0.990379862785342,-0.883320202827456,-0.555509862899779,0.0774699640274031,0.0547898530960065,0.578339538574245,0.306819858551037,-0.818849916458112,-0.405030241012579,0.540799989700293,1.04480037212372
-145,50,17,-1.38258984565735,-0.989934883117679,-0.882890181541445,-0.564094836711882,0.0797399783134442,0.0535548806190476,0.58235451698306,0.235014920234689,-0.935899939537031,-0.408960299491894,0.54052503585813,1.04352538824081
-145,50,18,-1.38270980834961,-0.989489903450015,-0.882460160255434,-0.572679810523986,0.0820099925994853,0.0523199081420888,0.586369495391874,0.163209981918341,-1.05294996261595,-0.412890357971209,0.540250082015967,1.04225040435791
-145,50,19,-1.38282977104187,-0.989044923782352,-0.882030138969423,-0.581264784336089,0.0842800068855264,0.0510849356651299,0.590384473800688,0.0914050436019934,-1.16999998569487,-0.416820416450524,0.539975128173804,1.040975420475
-145,50,20,-1.38294973373413,-0.988599944114688,-0.881600117683412,-0.589849758148193,0.0865500211715675,0.049849963188171,0.594399452209503,0.0196001052856456,-1.28705000877379,-0.420750474929839,0.539700174331641,1.0397004365921
-145,50,21,-1.38234476566315,-0.98797993898392,-0.881685132980348,-0.601504762172699,0.0877300214767433,0.0266849923133851,0.521799495220212,-0.0585949563980052,-1.41708502769469,-0.435735468864468,0.539745182991005,1.03651535272598
-145,50,22,-1.38173979759216,-0.987359933853152,-0.881770148277284,-0.613159766197204,0.0889100217819191,0.00352002143859919,0.44919953823092,-0.136790018081656,-1.54712004661558,-0.450720462799097,0.539790191650369,1.03333026885986
-145,50,23,-1.38113482952118,-0.986739928722385,-0.881855163574219,-0.62481477022171,0.0900900220870949,-0.0196449494361867,0.376599581241629,-0.214985079765307,-1.67715506553648,-0.465705456733727,0.539835200309733,1.03014518499374
-145,50,24,-1.38052986145019,-0.986119923591617,-0.881940178871155,-0.636469774246215,0.0912700223922707,-0.0428099203109726,0.303999624252338,-0.293180141448957,-1.80719008445737,-0.480690450668356,0.539880208969097,1.02696010112762
-145,50,25,-1.37992489337921,-0.985499918460849,-0.882025194168091,-0.648124778270721,0.0924500226974465,-0.0659748911857585,0.231399667263047,-0.371375203132608,-1.93722510337827,-0.495675444602985,0.53992521762846,1.0237750172615
-145,50,26,-1.37931992530823,-0.984879913330081,-0.882110209465027,-0.659779782295227,0.0936300230026223,-0.0891398620605444,0.158799710273755,-0.449570264816259,-2.06726012229917,-0.510660438537614,0.539970226287824,1.02058993339539
-145,50,27,-1.37871495723724,-0.984259908199313,-0.882195224761963,-0.671434786319732,0.0948100233077981,-0.11230483293533,0.0861997532844639,-0.52776532649991,-2.19729514122006,-0.525645432472243,0.540015234947188,1.01740484952927
-145,50,28,-1.37810998916626,-0.983639903068546,-0.882280240058898,-0.683089790344238,0.0959900236129739,-0.135469803810116,0.0135997962951726,-0.60596038818356,-2.32733016014096,-0.540630426406873,0.540060243606552,1.01421976566315
-145,50,29,-1.37750502109527,-0.983019897937778,-0.882365255355834,-0.694744794368743,0.0971700239181497,-0.158634774684902,-0.0590001606941187,-0.684155449867211,-2.45736517906185,-0.555615420341502,0.540105252265916,1.01103468179703
-145,50,30,-1.37690005302429,-0.98239989280701,-0.88245027065277,-0.706399798393249,0.0983500242233255,-0.181799745559688,-0.13160011768341,-0.762350511550862,-2.58740019798275,-0.570600414276131,0.54015026092528,1.00784959793091
-145,50,31,-1.37526503562927,-0.979094927310947,-0.88172026157379,-0.711514830589294,0.0564700317382792,-0.246989767551418,-0.119330124855041,-0.755645432472191,-2.45814516544339,-0.548380408287052,0.554295253753653,1.00619967460633
-145,50,32,-1.37363001823425,-0.975789961814883,-0.880990252494811,-0.716629862785339,0.0145900392532328,-0.312179789543149,-0.107060132026672,-0.74894035339352,-2.32889013290402,-0.526160402297973,0.568440246582026,1.00454975128174
-145,50,33,-1.37199500083923,-0.97248499631882,-0.880260243415831,-0.721744894981384,-0.0272899532318135,-0.377369811534879,-0.0947901391983029,-0.742235274314849,-2.19963510036466,-0.503940396308893,0.5825852394104,1.00289982795716
-145,50,34,-1.37035998344421,-0.969180030822757,-0.879530234336852,-0.72685992717743,-0.0691699457168599,-0.442559833526609,-0.0825201463699338,-0.735530195236178,-2.07038006782529,-0.481720390319814,0.596730232238773,1.00124990463257
-145,50,35,-1.3687249660492,-0.965875065326693,-0.878800225257872,-0.731974959373475,-0.111049938201906,-0.50774985551834,-0.0702501535415648,-0.728825116157507,-1.94112503528593,-0.459500384330735,0.610875225067146,0.999599981307985
