"lon","lat","depth","anom_01","anom_02","anom_03","anom_04","anom_05","anom_06","anom_07","anom_08","anom_09","anom_10","anom_11","anom_12"
-145,50,0,-0.446250271797184,-0.459400010108949,-0.785100150108333,-0.522300124168396,-0.276399731636048,0.102149820327758,-0.324050283431992,-0.421600389480551,-0.658550167083755,-0.66999998092655,-0.338650274276723,-0.579200291633605
-145,50,1,-0.446250271797184,-0.459400010108949,-0.785100150108333,-0.522300124168396,-0.276399731636048,0.102149820327758,-0.324050283431992,-0.421600389480551,-0.658550167083755,-0.66999998092655,-0.338650274276723,-0.579200291633605
-145,50,2,-0.446250271797184,-0.459400010108949,-0.785100150108333,-0.522300124168396,-0.276399731636048,0.102149820327758,-0.324050283431992,-0.421600389480551,-0.658550167083755,-0.66999998092655,-0.338650274276723,-0.579200291633605
-145,50,3,-0.446016918818159,-0.459643343289695,-0.784220140775041,-0.525146775245667,-0.274983075459799,0.106286493937173,-0.317230288187649,-0.418450365066493,-0.657683493296318,-0.669963315327999,-0.338643579483022,-0.579290278752644
-145,50,4,-0.44555021286011,-0.460130009651186,-0.782460122108457,-0.530840077400208,-0.272149763107301,0.114559841156004,-0.303590297698962,-0.412150316238376,-0.655950145721443,-0.669889984130898,-0.33863018989562,-0.579470252990721
-145,50,5,-0.445083506902061,-0.460616676012677,-0.780700103441872,-0.53653337955475,-0.269316450754803,0.122833188374835,-0.289950307210275,-0.405850267410259,-0.654216798146568,-0.669816652933796,-0.338616800308219,-0.579650227228799
-145,50,6,-0.444616800944012,-0.461103342374168,-0.778940084775288,-0.542226681709291,-0.266483138402305,0.131106535593666,-0.276310316721589,-0.399550218582143,-0.652483450571693,-0.669743321736695,-0.338603410720817,-0.579830201466877
-145,50,7,-0.444150094985963,-0.461590008735659,-0.777180066108704,-0.547919983863833,-0.263649826049808,0.139379882812497,-0.262670326232902,-0.393250169754026,-0.650750102996818,-0.669669990539593,-0.338590021133415,-0.580010175704954
-145,50,8,-0.443683389027914,-0.462076675097151,-0.77542004744212,-0.553613286018374,-0.26081651369731,0.147653230031328,-0.249030335744215,-0.386950120925909,-0.649016755421944,-0.669596659342492,-0.338576631546013,-0.580190149943032
-145,50,9,-0.443216683069865,-0.462563341458642,-0.773660028775535,-0.559306588172916,-0.257983201344812,0.155926577250159,-0.235390345255529,-0.380650072097793,-0.647283407847069,-0.669523328145391,-0.338563241958612,-0.580370124181109
-145,50,10,-0.442749977111816,-0.463050007820133,-0.771900010108951,-0.564999890327457,-0.255149888992314,0.16419992446899,-0.221750354766842,-0.374350023269676,-0.645550060272194,-0.669449996948289,-0.33854985237121,-0.580550098419187
-145,50,11,-0.442069997787476,-0.464205007553104,-0.770470013618472,-0.57318489313126,-0.253279893398289,0.163564908504482,-0.191335287094117,-0.370654950141924,-0.633600087165814,-0.671079983711284,-0.338824901580805,-0.581125085353849
-145,50,12,-0.441390018463135,-0.465360007286074,-0.769040017127993,-0.581369895935062,-0.251409897804264,0.162929892539974,-0.160920219421393,-0.366959877014172,-0.621650114059433,-0.672709970474279,-0.3390999507904,-0.581700072288511
-145,50,13,-0.440710039138795,-0.466515007019045,-0.767610020637514,-0.589554898738865,-0.249539902210239,0.162294876575466,-0.130505151748669,-0.363264803886419,-0.609700140953053,-0.674339957237274,-0.339374999999995,-0.582275059223173
-145,50,14,-0.440030059814454,-0.467670006752015,-0.766180024147035,-0.597739901542667,-0.247669906616214,0.161659860610958,-0.100090084075944,-0.359569730758667,-0.597750167846672,-0.675969944000269,-0.33965004920959,-0.582850046157835
-145,50,15,-0.439350080490114,-0.468825006484985,-0.764750027656557,-0.60592490434647,-0.245799911022189,0.16102484464645,-0.0696750164032195,-0.355874657630915,-0.585800194740292,-0.677599930763265,-0.339925098419185,-0.583425033092497
-145,50,16,-0.438670101165774,-0.469980006217956,-0.763320031166078,-0.614109907150273,-0.243929915428163,0.160389828681942,-0.039259948730495,-0.352179584503163,-0.573850221633912,-0.67922991752626,-0.340200147628779,-0.58400002002716
-145,50,17,-0.437990121841433,-0.471135005950926,-0.761890034675599,-0.622294909954075,-0.242059919834138,0.159754812717434,-0.00884488105777051,-0.348484511375411,-0.561900248527531,-0.680859904289255,-0.340475196838374,-0.584575006961822
-145,50,18,-0.437310142517093,-0.472290005683897,-0.76046003818512,-0.630479912757878,-0.240189924240113,0.159119796752926,0.021570186614954,-0.344789438247658,-0.549950275421151,-0.68248989105225,-0.340750246047969,-0.585149993896484
-145,50,19,-0.436630163192752,-0.473445005416868,-0.759030041694641,-0.63866491556168,-0.238319928646088,0.158484780788418,0.0519852542876785,-0.341094365119906,-0.53800030231477,-0.684119877815245,-0.341025295257564,-0.585724980831146
-145,50,20,-0.435950183868412,-0.474600005149838,-0.757600045204162,-0.646849918365483,-0.236449933052063,0.15784976482391,0.082400321960403,-0.337399291992154,-0.52605032920839,-0.68574986457824,-0.341300344467159,-0.586299967765808
-145,50,21,-0.434745163917545,-0.474580004215237,-0.761185045242309,-0.650204904079442,-0.236369948387146,0.116484777927395,0.119700267314867,-0.372394337654085,-0.482085275650037,-0.693834834098809,-0.34245534420013,-0.586884953975677
-145,50,22,-0.433540143966678,-0.474560003280636,-0.764770045280455,-0.6535598897934,-0.236289963722229,0.0751197910308804,0.15700021266933,-0.407389383316016,-0.438120222091683,-0.701919803619378,-0.343610343933101,-0.587469940185546
-145,50,23,-0.432335124015811,-0.474540002346036,-0.768355045318602,-0.656914875507359,-0.236209979057312,0.0337548041343656,0.194300158023794,-0.442384428977946,-0.394155168533329,-0.710004773139947,-0.344765343666072,-0.588054926395415
-145,50,24,-0.431130104064944,-0.474520001411435,-0.771940045356749,-0.660269861221317,-0.236129994392395,-0.0076101827621492,0.231600103378258,-0.477379474639877,-0.350190114974976,-0.718089742660516,-0.345920343399043,-0.588639912605284
-145,50,25,-0.429925084114076,-0.474500000476834,-0.775525045394896,-0.663624846935276,-0.236050009727478,-0.048975169658664,0.268900048732722,-0.512374520301808,-0.306225061416622,-0.726174712181086,-0.347075343132014,-0.589224898815153
-145,50,26,-0.428720064163209,-0.474479999542233,-0.779110045433042,-0.666979832649235,-0.235970025062562,-0.0903401565551788,0.306199994087185,-0.547369565963739,-0.262260007858269,-0.734259681701655,-0.348230342864986,-0.589809885025023
-145,50,27,-0.427515044212342,-0.474459998607632,-0.782695045471189,-0.670334818363193,-0.235890040397645,-0.131705143451694,0.343499939441649,-0.58236461162567,-0.218294954299915,-0.742344651222224,-0.349385342597957,-0.590394871234892
-145,50,28,-0.426310024261475,-0.474439997673032,-0.786280045509336,-0.673689804077152,-0.235810055732728,-0.173070130348208,0.380799884796113,-0.6173596572876,-0.174329900741562,-0.750429620742793,-0.350540342330928,-0.590979857444761
-145,50,29,-0.425105004310608,-0.474419996738431,-0.789865045547482,-0.67704478979111,-0.235730071067811,-0.214435117244723,0.418099830150576,-0.652354702949531,-0.130364847183208,-0.758514590263362,-0.351695342063899,-0.59156484365463
-145,50,30,-0.423899984359741,-0.47439999580383,-0.793450045585629,-0.680399775505069,-0.235650086402894,-0.255800104141238,0.45539977550504,-0.687349748611462,-0.0863997936248548,-0.766599559783931,-0.35285034179687,-0.592149829864499
-145,50,31,-0.418364963531494,-0.471495001316068,-0.790520052909849,-0.679214787483218,-0.247630052566529,-0.278590099811556,0.469569773673988,-0.719644799232493,-0.139844822883584,-0.724079546928402,-0.350405311584469,-0.589199848175046
-145,50,32,-0.412829942703247,-0.468590006828305,-0.787590060234068,-0.678029799461368,-0.259610018730165,-0.301380095481875,0.483739771842936,-0.751939849853524,-0.193289852142313,-0.681559534072873,-0.347960281372068,-0.586249866485593
-145,50,33,-0.407294921875,-0.465685012340543,-0.784660067558288,-0.676844811439517,-0.2715899848938,-0.324170091152193,0.497909770011884,-0.784234900474554,-0.246734881401043,-0.639039521217343,-0.345515251159667,-0.58329988479614
-145,50,34,-0.401759901046753,-0.462780017852781,-0.781730074882507,-0.675659823417666,-0.283569951057436,-0.346960086822511,0.512079768180832,-0.816529951095585,-0.300179910659772,-0.596519508361814,-0.343070220947266,-0.580349903106687
-145,50,35,-0.396224880218506,-0.459875023365019,-0.778800082206726,-0.674474835395815,-0.295549917221071,-0.369750082492829,0.52624976634978,-0.848825001716616,-0.353624939918501,-0.553999495506285,-0.340625190734865,-0.577399921417235
-145,50,36,-0.390689859390258,-0.456970028877256,-0.775870089530946,-0.673289847373965,-0.307529883384706,-0.392540078163148,0.540419764518728,-0.881120052337647,-0.407069969177231,-0.511479482650756,-0.338180160522463,-0.574449939727782
-145,50,37,-0.385154838562011,-0.454065034389494,-0.772940096855166,-0.672104859352114,-0.319509849548342,-0.415330073833466,0.554589762687676,-0.913415102958678,-0.46051499843596,-0.468959469795227,-0.335735130310062,-0.571499958038329
-145,50,38,-0.379619817733764,-0.451160039901732,-0.770010104179385,-0.670919871330263,-0.331489815711977,-0.438120069503784,0.568759760856624,-0.945710153579709,-0.513960027694689,-0.426439456939697,-0.333290100097661,-0.568549976348876
-145,50,39,-0.374084796905517,-0.448255045413969,-0.767080111503605,-0.669734883308413,-0.343469781875613,-0.460910065174103,0.582929759025572,-0.978005204200739,-0.567405056953419,-0.383919444084168,-0.33084506988526,-0.565599994659423
-145,50,40,-0.36854977607727,-0.445350050926207,-0.764150118827824,-0.668549895286562,-0.355449748039248,-0.483700060844421,0.59709975719452,-1.01030025482177,-0.620850086212148,-0.341399431228639,-0.328400039672859,-0.56265001296997
-145,50,41,-0.364604804515838,-0.442855021953581,-0.760700125694279,-0.667229900360109,-0.371204802989961,-0.503240046501159,0.560694763660432,-1.01847523689269,-0.662490072250357,-0.31263951778412,-0.309110069274908,-0.558035032749175
-145,50,42,-0.360659832954406,-0.440359992980956,-0.757250132560734,-0.665909905433657,-0.386959857940675,-0.522780032157897,0.524289770126343,-1.02665021896362,-0.704130058288566,-0.283879604339601,-0.289820098876957,-0.553420052528381
-145,50,43,-0.356714861392974,-0.43786496400833,-0.753800139427189,-0.664589910507204,-0.402714912891388,-0.542320017814635,0.487884776592255,-1.03482520103454,-0.745770044326776,-0.255119690895082,-0.270530128479006,-0.548805072307586
-145,50,44,-0.352769889831542,-0.435369935035705,-0.750350146293644,-0.663269915580751,-0.418469967842102,-0.561860003471373,0.451479783058167,-1.04300018310547,-0.787410030364985,-0.226359777450563,-0.251240158081055,-0.544190092086792
-145,50,45,-0.34882491827011,-0.432874906063079,-0.746900153160099,-0.661949920654298,-0.434225022792815,-0.581399989128111,0.415074789524079,-1.05117516517639,-0.829050016403194,-0.197599864006044,-0.231950187683104,-0.539575111865997
-145,50,46,-0.344879946708677,-0.430379877090453,-0.743450160026554,-0.660629925727846,-0.449980077743528,-0.600939974784848,0.37866979598999,-1.05935014724731,-0.870690002441403,-0.168839950561525,-0.212660217285153,-0.534960131645202
-145,50,47,-0.340934975147245,-0.427884848117828,-0.740000166893009,-0.659309930801393,-0.465735132694242,-0.620479960441586,0.342264802455902,-1.06752512931824,-0.912329988479612,-0.140080037117006,-0.193370246887202,-0.530345151424408
-145,50,48,-0.336990003585813,-0.425389819145202,-0.736550173759464,-0.65798993587494,-0.481490187644955,-0.640019946098324,0.305859808921814,-1.07570011138916,-0.953969974517822,-0.111320123672486,-0.174080276489251,-0.525730171203613
-145,50,49,-0.333045032024381,-0.422894790172577,-0.733100180625919,-0.656669940948488,-0.497245242595669,-0.659559931755062,0.269454815387725,-1.08387509346009,-0.995609960556031,-0.0825602102279673,-0.1547903060913,-0.521115190982819
-145,50,50,-0.329100060462949,-0.420399761199951,-0.729650187492374,-0.655349946022035,-0.513000297546382,-0.6790999174118,0.233049821853637,-1.09205007553101,-1.03724994659424,-0.0538002967834483,-0.135500335693349,-0.516500210762024
-145,50,51,-0.33081005811691,-0.418819780349731,-0.729930174350742,-0.655224952697755,-0.520245265960689,-0.676369934082028,0.164439833164215,-1.09468004226685,-1.02796496152878,-0.130585267543794,-0.21057529449462,-0.5098401927948
-145,50,52,-0.332520055770871,-0.417239799499511,-0.730210161209109,-0.655099959373474,-0.527490234374996,-0.673639950752256,0.0958298444747922,-1.09731000900269,-1.01867997646332,-0.20737023830414,-0.28565025329589,-0.503180174827576
-145,50,53,-0.334230053424833,-0.415659818649291,-0.730490148067477,-0.654974966049194,-0.534735202789303,-0.670909967422484,0.0272198557853698,-1.09993997573853,-1.00939499139786,-0.284155209064485,-0.360725212097161,-0.496520156860353
-145,50,54,-0.335940051078794,-0.414079837799071,-0.730770134925845,-0.654849972724914,-0.54198017120361,-0.668179984092712,-0.0413901329040526,-1.10256994247437,-1.0001100063324,-0.360940179824831,-0.435800170898431,-0.489860138893129
-145,50,55,-0.337650048732755,-0.412499856948851,-0.731050121784212,-0.654724979400634,-0.549225139617916,-0.665450000762939,-0.110000121593475,-1.10519990921021,-0.990825021266937,-0.437725150585177,-0.510875129699702,-0.483200120925905
-145,50,56,-0.339360046386716,-0.410919876098631,-0.73133010864258,-0.654599986076353,-0.556470108032223,-0.662720017433167,-0.178610110282897,-1.10782987594604,-0.981540036201476,-0.514510121345522,-0.585950088500973,-0.476540102958681
-145,50,57,-0.341070044040677,-0.409339895248411,-0.731610095500948,-0.654474992752073,-0.56371507644653,-0.659990034103395,-0.24722009897232,-1.11045984268188,-0.972255051136016,-0.591295092105868,-0.661025047302243,-0.469880084991457
-145,50,58,-0.342780041694639,-0.407759914398191,-0.731890082359316,-0.654349999427793,-0.570960044860837,-0.657260050773623,-0.315830087661742,-1.11308980941772,-0.962970066070555,-0.668080062866214,-0.736100006103514,-0.463220067024234
-145,50,59,-0.3444900393486,-0.406179933547971,-0.732170069217683,-0.654225006103512,-0.578205013275144,-0.654530067443851,-0.384440076351165,-1.11571977615356,-0.953685081005095,-0.744865033626559,-0.811174964904784,-0.45656004905701
-145,50,60,-0.346200037002561,-0.404599952697751,-0.732450056076051,-0.654100012779232,-0.585449981689451,-0.651800084114079,-0.453050065040587,-1.1183497428894,-0.944400095939634,-0.821650004386905,-0.886249923706055,-0.449900031089786
-145,50,61,-0.349850044250486,-0.40272996664047,-0.729380052089692,-0.656605017185208,-0.590529966354368,-0.655435104370121,-0.459830076694488,-1.10769973993301,-0.927995073795317,-0.834854998588565,-0.920439944267273,-0.47719502449036
-145,50,62,-0.35350005149841,-0.400859980583189,-0.726310048103333,-0.659110021591183,-0.595609951019286,-0.659070124626163,-0.466610088348388,-1.09704973697662,-0.911590051651,-0.848059992790224,-0.954629964828492,-0.504490017890934
-145,50,63,-0.357150058746335,-0.398989994525908,-0.723240044116975,-0.661615025997159,-0.600689935684203,-0.662705144882205,-0.473390100002289,-1.08639973402023,-0.895185029506683,-0.861264986991884,-0.98881998538971,-0.531785011291508
-145,50,64,-0.360800065994259,-0.397120008468627,-0.720170040130616,-0.664120030403135,-0.60576992034912,-0.666340165138247,-0.480170111656189,-1.07574973106384,-0.878780007362366,-0.874469981193543,-1.02301000595093,-0.559080004692082
-145,50,65,-0.364450073242184,-0.395250022411346,-0.717100036144257,-0.666625034809111,-0.610849905014037,-0.669975185394289,-0.48695012331009,-1.06509972810745,-0.862374985218048,-0.887674975395203,-1.05720002651215,-0.586374998092655
-145,50,66,-0.368100080490109,-0.393380036354065,-0.714030032157898,-0.669130039215086,-0.615929889678955,-0.673610205650331,-0.493730134963991,-1.05444972515106,-0.845969963073731,-0.900879969596863,-1.09139004707337,-0.613669991493229
-145,50,67,-0.371750087738033,-0.391510050296784,-0.710960028171539,-0.671635043621062,-0.621009874343872,-0.677245225906373,-0.500510146617891,-1.04379972219467,-0.829564940929414,-0.914084963798522,-1.12558006763458,-0.640964984893803
-145,50,68,-0.375400094985958,-0.389640064239503,-0.707890024185181,-0.674140048027038,-0.626089859008789,-0.680880246162415,-0.507290158271792,-1.03314971923828,-0.813159918785097,-0.927289958000182,-1.1597700881958,-0.668259978294377
-145,50,69,-0.379050102233882,-0.387770078182222,-0.704820020198822,-0.676645052433013,-0.631169843673707,-0.684515266418457,-0.514070169925692,-1.02249971628189,-0.79675489664078,-0.940494952201841,-1.19396010875702,-0.695554971694951
-145,50,70,-0.382700109481807,-0.385900092124941,-0.701750016212463,-0.679150056838989,-0.636249828338624,-0.688150286674499,-0.520850181579593,-1.0118497133255,-0.780349874496463,-0.953699946403501,-1.22815012931824,-0.722849965095525
-145,50,71,-0.376890113353725,-0.382020063400271,-0.693580002784728,-0.674860050678253,-0.631524858474732,-0.678605241775512,-0.521440162658694,-1.00363976240158,-0.774159882068637,-0.940499932765959,-1.20036511421204,-0.749189996719365
-145,50,72,-0.371080117225642,-0.3781400346756,-0.685409989356994,-0.670570044517517,-0.626799888610841,-0.669060196876526,-0.522030143737795,-0.99542981147766,-0.767969889640811,-0.927299919128417,-1.17258009910584,-0.775530028343204
-145,50,73,-0.36527012109756,-0.374260005950929,-0.677239975929259,-0.66628003835678,-0.622074918746949,-0.659515151977539,-0.522620124816896,-0.987219860553739,-0.761779897212985,-0.914099905490875,-1.14479508399964,-0.801870059967044
-145,50,74,-0.359460124969478,-0.370379977226259,-0.669069962501524,-0.661990032196044,-0.617349948883058,-0.649970107078552,-0.523210105895997,-0.979009909629819,-0.755589904785159,-0.900899891853333,-1.11701006889343,-0.828210091590884
-145,50,75,-0.353650128841395,-0.366499948501589,-0.660899949073789,-0.657700026035308,-0.612624979019166,-0.640425062179566,-0.523800086975098,-0.970799958705899,-0.749399912357333,-0.887699878215791,-1.08922505378723,-0.854550123214723
-145,50,76,-0.347840132713313,-0.362619919776918,-0.652729935646055,-0.653410019874572,-0.607900009155274,-0.630880017280579,-0.524390068054199,-0.962590007781979,-0.743209919929508,-0.874499864578248,-1.06144003868103,-0.880890154838563
-145,50,77,-0.342030136585231,-0.358739891052247,-0.64455992221832,-0.649120013713836,-0.603175039291383,-0.621334972381592,-0.5249800491333,-0.954380056858059,-0.737019927501682,-0.861299850940706,-1.03365502357483,-0.907230186462403
-145,50,78,-0.336220140457149,-0.354859862327577,-0.636389908790585,-0.644830007553099,-0.598450069427491,-0.611789927482605,-0.525570030212401,-0.946170105934138,-0.730829935073856,-0.848099837303164,-1.00587000846863,-0.933570218086243
-145,50,79,-0.330410144329066,-0.350979833602907,-0.628219895362851,-0.640540001392363,-0.5937250995636,-0.602244882583619,-0.526160011291502,-0.937960155010218,-0.72463994264603,-0.834899823665622,-0.978084993362427,-0.959910249710082
-145,50,80,-0.324600148200984,-0.347099804878236,-0.620049881935116,-0.636249995231627,-0.589000129699708,-0.592699837684632,-0.526749992370603,-0.929750204086298,-0.718449950218204,-0.82169981002808,-0.950299978256226,-0.986250281333922
-145,50,81,-0.306985154151912,-0.331489820480347,-0.607694878578183,-0.618990004062651,-0.576745107173921,-0.581369864940643,-0.513500008583067,-0.91744520425796,-0.713724975585941,-0.815499818325046,-0.93315498828888,-0.967640247344969
-145,50,82,-0.28937016010284,-0.315879836082459,-0.59533987522125,-0.601730012893676,-0.564490084648134,-0.570039892196655,-0.500250024795531,-0.905140204429622,-0.709000000953677,-0.809299826622012,-0.916009998321534,-0.949030213356017
-145,50,83,-0.271755166053768,-0.30026985168457,-0.582984871864316,-0.5844700217247,-0.552235062122346,-0.558709919452666,-0.487000041007995,-0.892835204601284,-0.704275026321414,-0.803099834918978,-0.898865008354188,-0.930420179367064
-145,50,84,-0.254140172004696,-0.284659867286682,-0.570629868507383,-0.567210030555724,-0.539980039596559,-0.547379946708678,-0.473750057220459,-0.880530204772946,-0.69955005168915,-0.796899843215944,-0.881720018386842,-0.911810145378112
