"lon","lat","depth","tem01","tem02","tem03","tem04","tem05","tem06","tem07","tem08","tem09","tem10","tem11","tem12","sal01","sal02","sal03","sal04","sal05","sal06","sal07","sal08","sal09","sal10","sal11","sal12","oxy01","oxy02","oxy03","oxy04","oxy05","oxy06","oxy07","oxy08","oxy09","oxy10","oxy11","oxy12"
-145,50,0,6.65200042724609,6.16500043869019,5.7310004234314,5.48500061035156,6.30000019073486,7.50300025939941,10.3320007324219,14.0590000152588,13.4640007019043,10.3579998016357,8.25,6.8100004196167,32.5850028991699,32.5510025024414,32.617000579834,32.6700019836426,32.673999786377,32.701000213623,32.6340026855469,32.5769996643066,32.5340003967285,32.5720024108887,32.5710029602051,32.6360015869141,305.472717285156,312.908782958984,316.466186523438,317.878692626953,314.186218261719,305.841827392578,295.317810058594,274.084625244141,274.1259765625,285.500366210938,294.030334472656,303.306396484375
-145,50,1,6.65200042724609,6.16500043869019,5.7310004234314,5.48500061035156,6.30000019073486,7.50300025939941,10.3320007324219,14.0590000152588,13.4640007019043,10.3579998016357,8.25,6.8100004196167,32.5850028991699,32.5510025024414,32.617000579834,32.6700019836426,32.673999786377,32.701000213623,32.6340026855469,32.5769996643066,32.5340003967285,32.5720024108887,32.5710029602051,32.6360015869141,305.472717285156,312.908782958984,316.466186523438,317.878692626953,314.186218261719,305.841827392578,295.317810058594,274.084625244141,274.1259765625,285.500366210938,294.030334472656,303.306396484375
-145,50,2,6.65200042724609,6.16500043869019,5.7310004234314,5.48500061035156,6.30000019073486,7.50300025939941,10.3320007324219,14.0590000152588,13.4640007019043,10.3579998016357,8.25,6.8100004196167,32.5850028991699,32.5510025024414,32.617000579834,32.6700019836426,32.673999786377,32.701000213623,32.6340026855469,32.5769996643066,32.5340003967285,32.5720024108887,32.5710029602051,32.6360015869141,305.472717285156,312.908782958984,316.466186523438,317.878692626953,314.186218261719,305.841827392578,295.317810058594,274.084625244141,274.1259765625,285.500366210938,294.030334472656,303.306396484375
-145,50,3,6.65193373362223,6.16500040690105,5.73060042063396,5.48486725489298,6.29580020904541,7.50040025711059,10.3234673817953,14.0439333597819,13.4651339848836,10.358199818929,8.25040003458659,6.81013374328613,32.5850695292155,32.5510025024414,32.6170672098796,32.6700019836426,32.6741999308269,32.7007336934407,32.6340693155925,32.5771998087565,32.5340003967285,32.5720690409343,32.5712694803874,32.6360015869141,305.433925374349,312.869018554687,316.424943033855,317.837145996094,314.158876546224,305.828690592448,295.304937744141,274.126281738282,274.090669759115,285.462799072266,293.989154052734,303.265309651693
-145,50,4,6.65180034637451,6.16500034332276,5.72980041503907,5.48460054397583,6.2874002456665,7.49520025253296,10.306400680542,14.0138000488281,13.4674005508423,10.3585998535156,8.25120010375977,6.810400390625,32.5852027893066,32.5510025024414,32.6172004699707,32.6700019836426,32.6746002197266,32.7002006530761,32.6342025756836,32.5776000976562,32.5340003967285,32.5722023010254,32.571802520752,32.6360015869141,305.356341552734,312.789489746093,316.342456054688,317.754052734375,314.104193115235,305.802416992187,295.279193115235,274.209594726563,274.020056152344,285.387664794922,293.90679321289,303.183135986328
-145,50,5,6.65166695912679,6.16500027974447,5.72900040944418,5.48433383305867,6.2790002822876,7.49000024795532,10.2893339792888,13.9836667378744,13.4696671168009,10.3589998881022,8.25200017293294,6.81066703796387,32.5853360493978,32.5510025024414,32.6173337300619,32.6700019836426,32.6750005086263,32.6996676127116,32.6343358357748,32.578000386556,32.5340003967285,32.5723355611166,32.5723355611166,32.6360015869141,305.27875773112,312.7099609375,316.259969075521,317.670959472656,314.049509684245,305.776143391927,295.253448486328,274.292907714844,273.949442545573,285.312530517578,293.824432373047,303.100962320964
-145,50,6,6.65153357187907,6.16500021616618,5.72820040384929,5.48406712214152,6.27060031890869,7.48480024337768,10.2722672780355,13.9535334269206,13.4719336827596,10.3593999226888,8.25280024210612,6.81093368530273,32.5854693094889,32.5510025024414,32.617466990153,32.6700019836426,32.6754007975261,32.699134572347,32.6344690958659,32.5784006754557,32.5340003967285,32.5724688212077,32.5728686014812,32.6360015869141,305.201173909505,312.630432128906,316.177482096355,317.587866210937,313.994826253255,305.749869791667,295.227703857422,274.376220703125,273.878828938802,285.237396240234,293.742071533203,303.018788655599
-145,50,7,6.65140018463134,6.16500015258789,5.7274003982544,5.48380041122436,6.26220035552979,7.47960023880005,10.2552005767823,13.9234001159668,13.4742002487182,10.3597999572754,8.2536003112793,6.8112003326416,32.5856025695801,32.5510025024414,32.6176002502442,32.6700019836426,32.6758010864258,32.6986015319824,32.6346023559571,32.5788009643555,32.5340003967285,32.5726020812989,32.5734016418457,32.6360015869141,305.123590087891,312.550903320312,316.094995117188,317.504772949218,313.940142822266,305.723596191406,295.201959228516,274.459533691406,273.808215332031,285.162261962891,293.659710693359,302.936614990235
-145,50,8,6.65126679738362,6.16500008900961,5.72660039265951,5.48353370030721,6.25380039215088,7.47440023422241,10.238133875529,13.893266805013,13.4764668146769,10.360199991862,8.25440038045248,6.81146697998047,32.5857358296712,32.5510025024414,32.6177335103353,32.6700019836426,32.6762013753255,32.6980684916178,32.6347356160482,32.5792012532552,32.5340003967285,32.57273534139,32.5739346822103,32.6360015869141,305.046006266276,312.471374511718,316.012508138021,317.4216796875,313.885459391276,305.697322591146,295.17621459961,274.542846679688,273.737601725261,285.087127685547,293.577349853515,302.85444132487
-145,50,9,6.6511334101359,6.16500002543132,5.72580038706462,5.48326698939005,6.24540042877198,7.46920022964478,10.2210671742758,13.8631334940593,13.4787333806355,10.3606000264486,8.25520044962565,6.81173362731933,32.5858690897624,32.5510025024414,32.6178667704265,32.6700019836426,32.6766016642253,32.6975354512533,32.6348688761394,32.579601542155,32.5340003967285,32.5728686014812,32.5744677225749,32.6360015869141,304.968422444662,312.391845703125,315.930021158855,317.338586425781,313.830775960287,305.671048990885,295.150469970703,274.626159667969,273.66698811849,285.011993408203,293.494989013672,302.772267659506
-145,50,10,6.65100002288818,6.16499996185303,5.72500038146973,5.4830002784729,6.23700046539307,7.46400022506714,10.2040004730225,13.8330001831055,13.4809999465942,10.3610000610352,8.25600051879883,6.8120002746582,32.5860023498535,32.5510025024414,32.6180000305176,32.6700019836426,32.677001953125,32.6970024108887,32.6350021362305,32.5800018310547,32.5340003967285,32.5730018615723,32.5750007629395,32.6360015869141,304.890838623047,312.312316894531,315.847534179688,317.255493164062,313.776092529297,305.644775390625,295.124725341797,274.70947265625,273.596374511719,284.936859130859,293.412628173828,302.690093994141
-145,50,11,6.65110001564026,6.16519994735718,5.72350034713745,5.48180022239685,6.2332004070282,7.43850016593933,10.1628004074097,13.7223001480103,13.4630999565124,10.3648000717164,8.25620050430298,6.81200022697448,32.5860019683838,32.5510021209717,32.618099975586,32.6701015472412,32.6772018432617,32.6974021911621,32.6354019165039,32.581901550293,32.5345001220703,32.5731014251709,32.5751007080079,32.6360012054444,304.808834838867,312.227633666992,315.764633178711,317.16734008789,313.702722167969,305.696606445313,295.189025878906,275.3453125,273.65885925293,284.846920776367,293.332037353515,302.603726196289
-145,50,12,6.65120000839233,6.16539993286133,5.72200031280518,5.4806001663208,6.22940034866333,7.41300010681152,10.1216003417969,13.6116001129151,13.4451999664306,10.3686000823975,8.25640048980713,6.81200017929077,32.586001586914,32.5510017395019,32.6181999206543,32.6702011108399,32.6774017333984,32.6978019714356,32.6358016967774,32.5838012695313,32.5349998474121,32.5732009887696,32.5752006530762,32.6360008239746,304.726831054688,312.142950439453,315.681732177735,317.079187011718,313.629351806641,305.7484375,295.253326416016,275.98115234375,273.721343994141,284.756982421875,293.251446533203,302.517358398438
-145,50,13,6.65130000114441,6.16559991836548,5.7205002784729,5.47940011024475,6.22560029029846,7.38750004768372,10.0804002761841,13.5009000778198,13.4272999763489,10.3724000930786,8.25660047531128,6.81200013160705,32.5860012054443,32.5510013580322,32.6182998657227,32.6703006744385,32.6776016235352,32.698201751709,32.6362014770508,32.5857009887695,32.5354995727539,32.5733005523682,32.5753005981446,32.6360004425049,304.644827270508,312.058267211914,315.598831176758,316.991033935547,313.555981445313,305.800268554687,295.317626953125,276.6169921875,273.783828735352,284.667044067383,293.17085571289,302.430990600586
-145,50,14,6.65139999389648,6.16579990386963,5.71900024414063,5.4782000541687,6.22180023193359,7.36199998855591,10.0392002105713,13.3902000427246,13.4093999862671,10.3762001037598,8.25680046081543,6.81200008392334,32.5860008239746,32.5510009765625,32.618399810791,32.6704002380371,32.6778015136719,32.6986015319824,32.6366012573242,32.5876007080078,32.5359992980957,32.5734001159668,32.5754005432129,32.6360000610352,304.562823486328,311.973583984375,315.515930175782,316.902880859375,313.482611083985,305.852099609375,295.381927490235,277.25283203125,273.846313476563,284.577105712891,293.090264892578,302.344622802735
-145,50,15,6.65149998664856,6.16599988937378,5.71750020980835,5.47699999809265,6.21800017356873,7.3364999294281,9.99800014495851,13.2795000076294,13.3914999961853,10.3800001144409,8.25700044631958,6.81200003623962,32.5860004425049,32.5510005950927,32.6184997558594,32.6704998016357,32.6780014038086,32.6990013122558,32.6370010375976,32.5895004272461,32.5364990234375,32.5734996795655,32.5755004882812,32.6359996795654,304.480819702148,311.888900756836,315.433029174805,316.814727783203,313.409240722656,305.903930664062,295.446228027344,277.888671875,273.908798217773,284.487167358398,293.009674072266,302.258255004883
-145,50,16,6.65159997940064,6.16619987487793,5.71600017547607,5.4757999420166,6.21420011520386,7.31099987030029,9.95680007934572,13.1687999725342,13.3736000061035,10.3838001251221,8.25720043182373,6.8119999885559,32.5860000610351,32.551000213623,32.6185997009278,32.6705993652344,32.6782012939453,32.6994010925293,32.6374008178711,32.5914001464844,32.5369987487793,32.5735992431641,32.5756004333496,32.6359992980957,304.398815917969,311.804217529297,315.350128173828,316.726574707031,313.335870361328,305.95576171875,295.510528564453,278.52451171875,273.971282958984,284.397229003906,292.929083251953,302.171887207031
-145,50,17,6.65169997215271,6.16639986038208,5.7145001411438,5.47459988594055,6.21040005683899,7.28549981117248,9.91560001373292,13.058099937439,13.3557000160217,10.3876001358033,8.25740041732788,6.81199994087219,32.5859996795654,32.5509998321533,32.6186996459961,32.670698928833,32.678401184082,32.6998008728027,32.6378005981445,32.5932998657227,32.5374984741211,32.5736988067627,32.5757003784179,32.635998916626,304.316812133789,311.719534301758,315.267227172852,316.638421630859,313.2625,306.007592773438,295.574829101563,279.1603515625,274.033767700195,284.307290649414,292.848492431641,302.08551940918
-145,50,18,6.65179996490479,6.16659984588623,5.71300010681152,5.4733998298645,6.20659999847412,7.25999975204468,9.87439994812012,12.9473999023437,13.33780002594,10.3914001464844,8.25760040283203,6.81199989318847,32.5859992980957,32.5509994506836,32.6187995910645,32.6707984924316,32.6786010742188,32.7002006530761,32.6382003784179,32.5951995849609,32.5379981994629,32.5737983703613,32.5758003234863,32.6359985351563,304.234808349609,311.634851074219,315.184326171875,316.550268554688,313.189129638672,306.059423828125,295.639129638672,279.79619140625,274.096252441406,284.217352294922,292.767901611328,301.999151611328
-145,50,19,6.65189995765686,6.16679983139038,5.71150007247925,5.47219977378845,6.20279994010925,7.23449969291687,9.83319988250733,12.8366998672485,13.3199000358582,10.3952001571655,8.25780038833618,6.81199984550476,32.5859989166259,32.5509990692138,32.6188995361328,32.6708980560303,32.6788009643555,32.7006004333496,32.6386001586914,32.5970993041992,32.5384979248047,32.57389793396,32.5759002685546,32.6359981536865,304.15280456543,311.55016784668,315.101425170899,316.462115478516,313.115759277344,306.111254882812,295.703430175782,280.43203125,274.158737182617,284.12741394043,292.687310791016,301.912783813477
-145,50,20,6.65199995040894,6.16699981689453,5.71000003814697,5.4709997177124,6.19899988174438,7.20899963378906,9.79199981689453,12.7259998321533,13.3020000457764,10.3990001678467,8.25800037384033,6.81199979782104,32.5859985351562,32.5509986877441,32.6189994812012,32.6709976196289,32.6790008544922,32.701000213623,32.6389999389648,32.5989990234375,32.5389976501465,32.5739974975586,32.576000213623,32.6359977722168,304.07080078125,311.465484619141,315.018524169922,316.373962402344,313.042388916016,306.1630859375,295.767730712891,281.06787109375,274.221221923828,284.037475585938,292.606719970703,301.826416015625
-145,50,21,6.65279989242554,6.16809978485107,5.71149997711181,5.47269968986511,6.2041998386383,7.20309963226318,9.72829980850219,12.4991997718811,13.1472000122071,10.4114001274109,8.26060028076172,6.81029977798461,32.5859985351562,32.5508987426757,32.6190994262696,32.6708976745605,32.6788005828857,32.7013000488281,32.6395999908447,32.602299118042,32.5429977416992,32.5736976623535,32.5759002685546,32.6359977722168,303.981750488281,311.371166992188,314.913388061524,316.27311706543,312.942578125,306.137445068359,295.868515014649,282.210055541992,274.983575439453,283.908303833008,292.503540039062,301.736932373047
-145,50,22,6.65359983444214,6.16919975280762,5.71299991607666,5.47439966201782,6.20939979553222,7.1971996307373,9.66459980010986,12.2723997116089,12.9923999786377,10.4238000869751,8.2632001876831,6.80859975814819,32.5859985351562,32.5507987976074,32.6191993713379,32.6707977294922,32.6786003112793,32.7015998840332,32.6402000427246,32.6055992126465,32.546997833252,32.5733978271484,32.5758003234863,32.6359977722168,303.892700195312,311.276849365235,314.808251953125,316.172271728516,312.842767333985,306.111804199219,295.969299316407,283.352239990234,275.745928955078,283.779132080079,292.400360107422,301.647448730469
-145,50,23,6.65439977645874,6.17029972076416,5.7144998550415,5.47609963417053,6.21459975242614,7.19129962921142,9.60089979171753,12.0455996513367,12.8375999450684,10.4362000465393,8.26580009460449,6.80689973831177,32.5859985351562,32.550698852539,32.6192993164063,32.6706977844238,32.6784000396729,32.7018997192382,32.6408000946045,32.608899307251,32.5509979248047,32.5730979919434,32.5757003784179,32.6359977722168,303.803649902344,311.182531738281,314.703115844727,316.071426391602,312.742956542969,306.086163330078,296.070083618164,284.494424438477,276.508282470703,283.649960327149,292.297180175781,301.557965087891
-145,50,24,6.65519971847534,6.1713996887207,5.71599979400635,5.47779960632324,6.21979970932006,7.18539962768554,9.53719978332519,11.8187995910645,12.682799911499,10.4486000061035,8.26840000152588,6.80519971847534,32.5859985351562,32.5505989074707,32.6193992614746,32.6705978393555,32.6781997680664,32.7021995544433,32.6414001464844,32.6121994018555,32.5549980163574,32.5727981567383,32.5756004333496,32.6359977722168,303.714599609375,311.088214111328,314.597979736328,315.970581054688,312.643145751953,306.060522460938,296.170867919922,285.636608886719,277.270635986328,283.520788574219,292.194000244141,301.468481445313
-145,50,25,6.65599966049195,6.17249965667725,5.71749973297119,5.47949957847595,6.22499966621399,7.17949962615966,9.47349977493286,11.5919995307923,12.5279998779297,10.4609999656677,8.27099990844727,6.80349969863891,32.5859985351562,32.5504989624023,32.619499206543,32.6704978942871,32.6779994964599,32.7024993896484,32.6420001983643,32.6154994964599,32.5589981079101,32.5724983215332,32.5755004882812,32.6359977722168,303.625549316406,310.993896484375,314.49284362793,315.869735717773,312.543334960938,306.034881591797,296.27165222168,286.778793334961,278.032989501953,283.39161682129,292.0908203125,301.378997802734
-145,50,26,6.65679960250855,6.17359962463379,5.71899967193603,5.48119955062866,6.23019962310791,7.17359962463379,9.40979976654052,11.36519947052,12.3731998443604,10.473399925232,8.27359981536865,6.80179967880249,32.5859985351562,32.5503990173339,32.6195991516114,32.6703979492187,32.6777992248535,32.7027992248535,32.6426002502441,32.6187995910644,32.5629981994629,32.5721984863281,32.5754005432129,32.6359977722168,303.536499023437,310.899578857422,314.387707519532,315.768890380859,312.443524169922,306.009240722656,296.372436523438,287.920977783203,278.795343017578,283.26244506836,291.987640380859,301.289514160156
-145,50,27,6.65759954452515,6.17469959259033,5.72049961090088,5.48289952278137,6.23539958000183,7.16769962310791,9.34609975814819,11.1383994102478,12.218399810791,10.4857998847962,8.27619972229004,6.80009965896607,32.5859985351562,32.5502990722656,32.6196990966797,32.6702980041504,32.677598953247,32.7030990600586,32.643200302124,32.6220996856689,32.5669982910156,32.571898651123,32.5753005981446,32.6359977722168,303.447448730468,310.805261230469,314.282571411133,315.668045043945,312.343713378906,305.983599853516,296.473220825196,289.063162231445,279.557696533203,283.13327331543,291.884460449219,301.200030517578
-145,50,28,6.65839948654175,6.17579956054687,5.72199954986572,5.48459949493408,6.24059953689575,7.16179962158203,9.28239974975586,10.9115993499756,12.0635997772217,10.4981998443604,8.27879962921143,6.79839963912964,32.5859985351562,32.5501991271972,32.6197990417481,32.670198059082,32.6773986816406,32.7033988952636,32.6438003540039,32.6253997802734,32.5709983825683,32.571598815918,32.5752006530762,32.6359977722168,303.3583984375,310.710943603515,314.177435302735,315.567199707031,312.24390258789,305.957958984375,296.574005126953,290.205346679688,280.320050048828,283.0041015625,291.781280517578,301.110546875
