"lon","lat","depth","tem01","tem02","tem03","tem04","tem05","tem06","tem07","tem08","tem09","tem10","tem11","tem12","sal01","sal02","sal03","sal04","sal05","sal06","sal07","sal08","sal09","sal10","sal11","sal12","oxy01","oxy02","oxy03","oxy04","oxy05","oxy06","oxy07","oxy08","oxy09","oxy10","oxy11","oxy12"
-145,50,0,7.60400009155273,7.22600030899048,6.41600036621094,6.2310004234314,7.02000045776367,8.80300045013428,12.5860004425049,14.5109996795654,14.2259998321533,12.1190004348755,10.5,7.92300033569336,32.3720016479492,32.3889999389648,32.4390029907227,32.4670028686523,32.4519996643066,32.4169998168945,32.234001159668,32.1949996948242,32.2210006713867,32.2540016174316,32.2800025939941,32.3310012817383,297.092620849609,301.140869140625,310.143859863281,313.091400146484,308.122344970703,299.365356445312,281.409729003906,267.411346435547,267.790710449219,274.251708984375,281.574645996094,294.334075927734
-145,50,1,7.60400009155273,7.22600030899048,6.41600036621094,6.2310004234314,7.02000045776367,8.80300045013428,12.5860004425049,14.5109996795654,14.2259998321533,12.1190004348755,10.5,7.92300033569336,32.3720016479492,32.3889999389648,32.4390029907227,32.4670028686523,32.4519996643066,32.4169998168945,32.234001159668,32.1949996948242,32.2210006713867,32.2540016174316,32.2800025939941,32.3310012817383,297.092620849609,301.140869140625,310.143859863281,313.091400146484,308.122344970703,299.365356445312,281.409729003906,267.411346435547,267.790710449219,274.251708984375,281.574645996094,294.334075927734
-145,50,2,7.60400009155273,7.22600030899048,6.41600036621094,6.2310004234314,7.02000045776367,8.80300045013428,12.5860004425049,14.5109996795654,14.2259998321533,12.1190004348755,10.5,7.92300033569336,32.3720016479492,32.3889999389648,32.4390029907227,32.4670028686523,32.4519996643066,32.4169998168945,32.234001159668,32.1949996948242,32.2210006713867,32.2540016174316,32.2800025939941,32.3310012817383,297.092620849609,301.140869140625,310.143859863281,313.091400146484,308.122344970703,299.365356445312,281.409729003906,267.411346435547,267.790710449219,274.251708984375,281.574645996094,294.334075927734
-145,50,3,7.60406675338745,7.22573362986247,6.41386702855428,6.23046709696452,7.01800044377645,8.79433377583822,12.5622004191081,14.5049996693929,14.2276665369669,12.1192670822144,10.5000666936239,7.92326698303223,32.3720682779948,32.3890665690104,32.438936106364,32.467202758789,32.4523330688476,32.4173332214355,32.236801147461,32.1964663187663,32.2210006713867,32.2540682474772,32.2800025939941,32.3309346516927,297.053110758463,301.106243896484,310.117279052734,313.053727213541,308.101841227213,299.355405680338,281.485369873047,267.431345621745,267.764491780599,274.216292317708,281.530564371745,294.29160563151
-145,50,4,7.60420007705688,7.22520027160645,6.40960035324097,6.22940044403076,7.014000415802,8.7770004272461,12.5146003723145,14.4929996490478,14.2309999465942,12.1198003768921,10.5002000808716,7.92380027770996,32.3722015380859,32.3891998291015,32.4388023376465,32.4676025390625,32.4529998779297,32.4180000305176,32.2424011230469,32.1993995666504,32.2210006713867,32.2542015075683,32.2800025939941,32.3308013916016,296.974090576172,301.036993408203,310.06411743164,312.978381347656,308.060833740234,299.33550415039,281.636651611328,267.471343994141,267.71205444336,274.145458984375,281.442401123047,294.206665039062
-145,50,5,7.60433340072632,7.22466691335042,6.40533367792765,6.22833379109701,7.01000038782755,8.75966707865397,12.4670003255208,14.4809996287028,14.2343333562215,12.1203336715698,10.5003334681193,7.9243335723877,32.3723347981771,32.3893330891927,32.4386685689291,32.4680023193359,32.4536666870117,32.4186668395996,32.2480010986328,32.2023328145345,32.2210006713867,32.2543347676595,32.2800025939941,32.3306681315104,296.89507039388,300.967742919922,310.010955810547,312.903035481771,308.019826253255,299.315602620442,281.787933349609,267.511342366537,267.65961710612,274.074625651042,281.354237874349,294.121724446614
-145,50,6,7.60446672439575,7.2241335550944,6.40106700261434,6.22726713816325,7.00600035985311,8.74233373006185,12.4194002787272,14.4689996083577,14.2376667658488,12.1208669662476,10.500466855367,7.92486686706543,32.3724680582682,32.3894663492838,32.4385348002116,32.4684020996093,32.4543334960937,32.4193336486816,32.2536010742188,32.2052660624186,32.2210006713867,32.2544680277506,32.2800025939941,32.3305348714193,296.816050211588,300.898492431641,309.957794189453,312.827689615885,307.978818766276,299.295701090494,281.939215087891,267.551340738933,267.60717976888,274.003792317708,281.266074625651,294.036783854166
-145,50,7,7.60460004806519,7.22360019683838,6.39680032730102,6.22620048522949,7.00200033187866,8.72500038146973,12.3718002319336,14.4569995880127,14.2410001754761,12.1214002609253,10.5006002426147,7.92540016174317,32.3726013183594,32.389599609375,32.4384010314942,32.4688018798828,32.4550003051758,32.4200004577637,32.2592010498047,32.2081993103027,32.2210006713867,32.2546012878418,32.2800025939941,32.3304016113281,296.737030029297,300.82924194336,309.904632568359,312.75234375,307.937811279297,299.275799560547,282.090496826172,267.591339111328,267.554742431641,273.932958984375,281.177911376953,293.951843261719
-145,50,8,7.60473337173462,7.22306683858235,6.39253365198771,6.22513383229574,6.99800030390421,8.70766703287761,12.32420018514,14.4449995676676,14.2443335851033,12.121933555603,10.5007336298625,7.9259334564209,32.3727345784505,32.3897328694661,32.4382672627767,32.4692016601562,32.4556671142578,32.4206672668457,32.2648010253906,32.2111325581869,32.2210006713867,32.2547345479329,32.2800025939941,32.330268351237,296.658009847005,300.759991455078,309.851470947265,312.676997884115,307.896803792317,299.255898030599,282.241778564453,267.631337483724,267.502305094401,273.862125651042,281.089748128255,293.866902669271
-145,50,9,7.60486669540406,7.22253348032633,6.3882669766744,6.22406717936198,6.99400027592977,8.69033368428548,12.2766001383463,14.4329995473226,14.2476669947306,12.1224668502808,10.5008670171102,7.92646675109864,32.3728678385417,32.3898661295573,32.4381334940593,32.4696014404297,32.4563339233399,32.4213340759278,32.2704010009766,32.214065806071,32.2210006713867,32.2548678080241,32.2800025939941,32.3301350911458,296.578989664714,300.690740966797,309.798309326172,312.601652018229,307.855796305338,299.235996500651,282.393060302735,267.67133585612,267.449867757162,273.791292317708,281.001584879557,293.781962076823
