source_file,date,depth_dbar,temperature_C,month
5903274_Sprof.nc,2011-12-09 23:42:35.998421760,300,4.236809827270918,2011-12
5903274_Sprof.nc,2011-12-09 23:42:35.998421760,500,3.94117000611368,2011-12
5903274_Sprof.nc,2011-12-15 04:02:56.000120832,50,6.632999897003174,2011-12
5903274_Sprof.nc,2011-12-15 04:02:56.000120832,300,4.211299881171726,2011-12
5903274_Sprof.nc,2011-12-15 04:02:56.000120832,500,3.898530028076493,2011-12
5903274_Sprof.nc,2011-12-20 07:42:41.998846976,50,6.566999912261963,2011-12
5903274_Sprof.nc,2011-12-20 07:42:41.998846976,300,4.21129488380393,2011-12
5903274_Sprof.nc,2011-12-20 07:42:41.998846976,500,3.8849300621222937,2011-12
5903274_Sprof.nc,2011-12-25 12:11:07.996217344,50,6.421000003814697,2011-12
5903274_Sprof.nc,2011-12-25 12:11:07.996217344,300,4.1605000495910645,2011-12
5903274_Sprof.nc,2011-12-25 12:11:07.996217344,500,3.927000105381012,2011-12
5903274_Sprof.nc,2011-12-30 17:50:57.994656000,50,6.106769891242948,2011-12
5903274_Sprof.nc,2011-12-30 17:50:57.994656000,300,4.188655083387857,2011-12
5903274_Sprof.nc,2011-12-30 17:50:57.994656000,500,3.923690107640141,2011-12
5903274_Sprof.nc,2012-01-05 00:13:03.000060416,50,6.025000095367432,2012-01
5903274_Sprof.nc,2012-01-05 00:13:03.000060416,300,4.246705099983956,2012-01
5903274_Sprof.nc,2012-01-05 00:13:03.000060416,500,3.9240649095154367,2012-01
5903274_Sprof.nc,2012-01-10 05:13:45.000289792,50,5.776315022048948,2012-01
5903274_Sprof.nc,2012-01-10 05:13:45.000289792,300,4.216000080108643,2012-01
5903274_Sprof.nc,2012-01-10 05:13:45.000289792,500,3.869179948396777,2012-01
5903274_Sprof.nc,2012-01-15 09:27:48.000124928,50,5.597885058155043,2012-01
5903274_Sprof.nc,2012-01-15 09:27:48.000124928,300,4.252380003090366,2012-01
5903274_Sprof.nc,2012-01-15 09:27:48.000124928,500,3.9192299320893653,2012-01
5903274_Sprof.nc,2012-01-20 13:50:32.001688320,50,5.315000057220459,2012-01
5903274_Sprof.nc,2012-01-20 13:50:32.001688320,300,4.247959926644398,2012-01
5903274_Sprof.nc,2012-01-20 13:50:32.001688320,500,3.913466635880896,2012-01
5903274_Sprof.nc,2012-01-25 19:43:34.998438912,50,5.087734840526537,2012-01
5903274_Sprof.nc,2012-01-25 19:43:34.998438912,300,4.254914889774227,2012-01
5903274_Sprof.nc,2012-01-25 19:43:34.998438912,500,3.925060008707078,2012-01
5903274_Sprof.nc,2012-01-31 02:24:52.000004096,50,5.074159868087918,2012-01
5903274_Sprof.nc,2012-01-31 02:24:52.000004096,300,4.238279894561856,2012-01
5903274_Sprof.nc,2012-01-31 02:24:52.000004096,500,3.926840053711203,2012-01
5903274_Sprof.nc,2012-02-05 07:12:26.999075584,50,4.983244901543003,2012-02
5903274_Sprof.nc,2012-02-05 07:12:26.999075584,300,4.128550034714863,2012-02
5903274_Sprof.nc,2012-02-05 07:12:26.999075584,500,3.8619399295421317,2012-02
5903274_Sprof.nc,2012-02-10 11:14:21.002824192,50,4.98199987411499,2012-02
5903274_Sprof.nc,2012-02-10 11:14:21.002824192,300,4.140209857978334,2012-02
5903274_Sprof.nc,2012-02-10 11:14:21.002824192,500,3.8912100239176652,2012-02
5903274_Sprof.nc,2012-02-15 15:23:11.996957696,50,4.99172012260442,2012-02
5903274_Sprof.nc,2012-02-15 15:23:11.996957696,300,4.167119936828385,2012-02
5903274_Sprof.nc,2012-02-15 15:23:11.996957696,500,3.8869599733734503,2012-02
5903274_Sprof.nc,2012-02-20 19:41:37.005267712,50,5.009629876250983,2012-02
5903274_Sprof.nc,2012-02-20 19:41:37.005267712,300,4.216000080108643,2012-02
5903274_Sprof.nc,2012-02-20 19:41:37.005267712,500,3.895209972419252,2012-02
5903274_Sprof.nc,2012-02-26 00:30:09.000043264,50,4.800000190734863,2012-02
5903274_Sprof.nc,2012-02-26 00:30:09.000043264,300,4.144110046043352,2012-02
5903274_Sprof.nc,2012-02-26 00:30:09.000043264,500,3.8713300556373724,2012-02
5903274_Sprof.nc,2012-03-02 04:28:44.001220608,50,4.691220138816789,2012-03
5903274_Sprof.nc,2012-03-02 04:28:44.001220608,300,4.137295133667067,2012-03
5903274_Sprof.nc,2012-03-02 04:28:44.001220608,500,3.8835548935603583,2012-03
5903274_Sprof.nc,2012-03-07 09:28:10.000251648,50,4.671999931335449,2012-03
5903274_Sprof.nc,2012-03-07 09:28:10.000251648,300,4.199999809265137,2012-03
5903274_Sprof.nc,2012-03-07 09:28:10.000251648,500,3.904465043458913,2012-03
5903274_Sprof.nc,2012-03-12 13:53:50.002788608,50,4.585749983787537,2012-03
5903274_Sprof.nc,2012-03-12 13:53:50.002788608,300,4.211374998092651,2012-03
5903274_Sprof.nc,2012-03-12 13:53:50.002788608,500,3.947749972343445,2012-03
5903274_Sprof.nc,2012-03-17 18:04:43.998294784,50,4.66854007335678,2012-03
5903274_Sprof.nc,2012-03-17 18:04:43.998294784,300,4.429149978255737,2012-03
5903274_Sprof.nc,2012-03-17 18:04:43.998294784,500,3.899219889430242,2012-03
5903274_Sprof.nc,2012-03-23 00:50:54.000093184,50,4.460999965667725,2012-03
5903274_Sprof.nc,2012-03-23 00:50:54.000093184,300,4.190580001755734,2012-03
5903274_Sprof.nc,2012-03-23 00:50:54.000093184,500,3.8978999110222503,2012-03
5903274_Sprof.nc,2012-03-28 05:29:12.000042240,50,4.632431516642092,2012-03
5903274_Sprof.nc,2012-03-28 05:29:12.000042240,300,4.335819986037677,2012-03
5903274_Sprof.nc,2012-03-28 05:29:12.000042240,500,3.968230027217942,2012-03
5903274_Sprof.nc,2012-04-02 09:03:30.000228608,50,4.663000106811523,2012-04
5903274_Sprof.nc,2012-04-02 09:03:30.000228608,300,4.238999843597412,2012-04
5903274_Sprof.nc,2012-04-02 09:03:30.000228608,500,3.963544902162539,2012-04
5903274_Sprof.nc,2012-04-07 14:58:09.000321792,50,4.852300215911782,2012-04
5903274_Sprof.nc,2012-04-07 14:58:09.000321792,300,4.392700238036923,2012-04
5903274_Sprof.nc,2012-04-07 14:58:09.000321792,500,3.9260001182556152,2012-04
5903274_Sprof.nc,2012-04-12 18:27:14.003452928,50,4.72250003623958,2012-04
5903274_Sprof.nc,2012-04-12 18:27:14.003452928,300,4.225779955595499,2012-04
5903274_Sprof.nc,2012-04-12 18:27:14.003452928,500,3.9482599298862624,2012-04
5903274_Sprof.nc,2012-04-17 23:05:04.997638912,50,5.035929930992097,2012-04
5903274_Sprof.nc,2012-04-17 23:05:04.997638912,300,4.222650084113411,2012-04
5903274_Sprof.nc,2012-04-17 23:05:04.997638912,500,4.003649806976318,2012-04
5903274_Sprof.nc,2012-04-23 02:50:51.000524288,50,5.231209880867027,2012-04
5903274_Sprof.nc,2012-04-23 02:50:51.000524288,300,4.229000091552734,2012-04
5903274_Sprof.nc,2012-04-23 02:50:51.000524288,500,3.9179200263788516,2012-04
5903274_Sprof.nc,2012-04-28 06:53:08.001533952,50,5.511800054740888,2012-04
5903274_Sprof.nc,2012-04-28 06:53:08.001533952,300,4.511439896639786,2012-04
5903274_Sprof.nc,2012-04-28 06:53:08.001533952,500,4.112075067328988,2012-04
5903274_Sprof.nc,2012-05-03 10:44:51.998861568,50,6.207729894180375,2012-05
5903274_Sprof.nc,2012-05-03 10:44:51.998861568,300,4.5659811082077795,2012-05
5903274_Sprof.nc,2012-05-03 10:44:51.998861568,500,4.016419877130829,2012-05
5903274_Sprof.nc,2012-05-08 14:41:40.998117120,50,6.149924883556196,2012-05
5903274_Sprof.nc,2012-05-08 14:41:40.998117120,300,4.847199844167335,2012-05
5903274_Sprof.nc,2012-05-08 14:41:40.998117120,500,4.248474841020652,2012-05
5903274_Sprof.nc,2012-05-13 18:50:09.000778496,50,6.463599838638402,2012-05
5903274_Sprof.nc,2012-05-13 18:50:09.000778496,300,4.636000156402588,2012-05
5903274_Sprof.nc,2012-05-13 18:50:09.000778496,500,4.343479938048404,2012-05
5903274_Sprof.nc,2012-05-18 23:08:10.999602432,50,6.479040089569025,2012-05
5903274_Sprof.nc,2012-05-18 23:08:10.999602432,300,4.640739818343718,2012-05
5903274_Sprof.nc,2012-05-18 23:08:10.999602432,500,4.345339964063896,2012-05
5903274_Sprof.nc,2012-05-24 03:04:44.000869376,50,6.516199892806981,2012-05
5903274_Sprof.nc,2012-05-24 03:04:44.000869376,300,4.566840240629972,2012-05
5903274_Sprof.nc,2012-05-24 03:04:44.000869376,500,4.247600008391601,2012-05
5903274_Sprof.nc,2012-05-29 07:16:30.998550784,50,6.575375002384135,2012-05
5903274_Sprof.nc,2012-05-29 07:16:30.998550784,300,4.912349820995587,2012-05
5903274_Sprof.nc,2012-05-29 07:16:30.998550784,500,4.3483749589941,2012-05
5903274_Sprof.nc,2012-06-03 11:46:04.000512000,50,6.561750101089274,2012-06
5903274_Sprof.nc,2012-06-03 11:46:04.000512000,300,5.0745699383551255,2012-06
5903274_Sprof.nc,2012-06-03 11:46:04.000512000,500,4.366279888839927,2012-06
5903274_Sprof.nc,2012-06-08 16:11:00.000228608,50,7.507800135803336,2012-06
5903274_Sprof.nc,2012-06-08 16:11:00.000228608,300,4.788999080657959,2012-06
5903274_Sprof.nc,2012-06-08 16:11:00.000228608,500,4.296000083922991,2012-06
5903274_Sprof.nc,2012-06-13 20:33:21.000020992,50,6.605999921798684,2012-06
5903274_Sprof.nc,2012-06-13 20:33:21.000020992,300,4.801520073393476,2012-06
5903274_Sprof.nc,2012-06-13 20:33:21.000020992,500,4.306000232696533,2012-06
5903274_Sprof.nc,2012-06-19 00:16:26.999998976,50,6.811884935131275,2012-06
5903274_Sprof.nc,2012-06-19 00:16:26.999998976,300,4.638775023078779,2012-06
5903274_Sprof.nc,2012-06-19 00:16:26.999998976,500,4.2278451764868805,2012-06
5903274_Sprof.nc,2012-06-24 05:57:09.000809216,50,6.946429978675951,2012-06
5903274_Sprof.nc,2012-06-24 05:57:09.000809216,300,4.630020132521167,2012-06
5903274_Sprof.nc,2012-06-24 05:57:09.000809216,500,4.166509983770084,2012-06
5903274_Sprof.nc,2012-06-29 10:48:57.999058688,50,6.934571672945684,2012-06
5903274_Sprof.nc,2012-06-29 10:48:57.999058688,300,4.577250123023987,2012-06
5903274_Sprof.nc,2012-06-29 10:48:57.999058688,500,4.1437499637579025,2012-06
5903274_Sprof.nc,2012-07-04 14:37:21.997148160,50,6.530120049362267,2012-07
5903274_Sprof.nc,2012-07-04 14:37:21.997148160,300,4.4454398103334825,2012-07
5903274_Sprof.nc,2012-07-04 14:37:21.997148160,500,4.1097201702868915,2012-07
5903274_Sprof.nc,2012-07-09 18:45:05.999564288,50,6.314719912796136,2012-07
5903274_Sprof.nc,2012-07-09 18:45:05.999564288,300,4.488080056114995,2012-07
5903274_Sprof.nc,2012-07-09 18:45:05.999564288,500,4.05607989589771,2012-07
5903274_Sprof.nc,2012-07-14 22:21:47.000545792,50,6.424370116119462,2012-07
5903274_Sprof.nc,2012-07-14 22:21:47.000545792,300,4.443899980164133,2012-07
5903274_Sprof.nc,2012-07-14 22:21:47.000545792,500,4.082100042724051,2012-07
5903274_Sprof.nc,2012-07-20 02:30:21.000196864,50,6.896749973297119,2012-07
5903274_Sprof.nc,2012-07-20 02:30:21.000196864,300,4.424884857406141,2012-07
5903274_Sprof.nc,2012-07-20 02:30:21.000196864,500,4.020999908447266,2012-07
5903274_Sprof.nc,2012-07-25 07:49:02.999553792,50,7.361933279733716,2012-07
5903274_Sprof.nc,2012-07-25 07:49:02.999553792,300,4.407449820326292,2012-07
5903274_Sprof.nc,2012-07-25 07:49:02.999553792,500,4.002689901884878,2012-07
5903274_Sprof.nc,2012-07-30 11:33:09.000892928,50,6.734500050544739,2012-07
5903274_Sprof.nc,2012-07-30 11:33:09.000892928,300,4.36175000667572,2012-07
5903274_Sprof.nc,2012-07-30 11:33:09.000892928,500,3.9890000224113464,2012-07
5903274_Sprof.nc,2012-08-04 15:46:09.002720512,50,7.151549939346296,2012-08
5903274_Sprof.nc,2012-08-04 15:46:09.002720512,300,4.374460030594491,2012-08
5903274_Sprof.nc,2012-08-04 15:46:09.002720512,500,4.006530066224514,2012-08
5903274_Sprof.nc,2012-08-09 19:53:48.004650496,50,6.871519755821282,2012-08
5903274_Sprof.nc,2012-08-09 19:53:48.004650496,300,4.367840117607557,2012-08
5903274_Sprof.nc,2012-08-09 19:53:48.004650496,500,4.021539877852774,2012-08
5903274_Sprof.nc,2012-08-15 00:31:59.000013312,50,7.251119742279116,2012-08
5903274_Sprof.nc,2012-08-15 00:31:59.000013312,300,4.244229937095952,2012-08
5903274_Sprof.nc,2012-08-15 00:31:59.000013312,500,3.9790000915527344,2012-08
5903274_Sprof.nc,2012-08-20 04:22:24.999931392,50,7.314750075340271,2012-08
5903274_Sprof.nc,2012-08-20 04:22:24.999931392,300,4.225000023841858,2012-08
5903274_Sprof.nc,2012-08-20 04:22:24.999931392,500,3.979499960581106,2012-08
5903274_Sprof.nc,2012-08-25 08:14:46.002733568,50,7.3476997039797425,2012-08
5903274_Sprof.nc,2012-08-25 08:14:46.002733568,300,4.355899962996773,2012-08
5903274_Sprof.nc,2012-08-25 08:14:46.002733568,500,3.891599995040451,2012-08
5903274_Sprof.nc,2012-08-30 12:40:34.000397568,50,8.266060138168541,2012-08
5903274_Sprof.nc,2012-08-30 12:40:34.000397568,300,4.341230059166264,2012-08
5903274_Sprof.nc,2012-08-30 12:40:34.000397568,500,4.097619993095577,2012-08
5903274_Sprof.nc,2012-09-04 16:50:49.001311744,50,7.270284998264287,2012-09
5903274_Sprof.nc,2012-09-04 16:50:49.001311744,300,4.366540114366217,2012-09
5903274_Sprof.nc,2012-09-04 16:50:49.001311744,500,4.102270205956302,2012-09
5903274_Sprof.nc,2012-09-09 20:53:21.999661568,50,8.542749881744385,2012-09
5903274_Sprof.nc,2012-09-09 20:53:21.999661568,300,4.3460001945495605,2012-09
5903274_Sprof.nc,2012-09-09 20:53:21.999661568,500,4.061125040054321,2012-09
5903274_Sprof.nc,2012-09-15 01:56:54.000176640,50,8.947900214767287,2012-09
5903274_Sprof.nc,2012-09-15 01:56:54.000176640,300,4.286899744605762,2012-09
5903274_Sprof.nc,2012-09-15 01:56:54.000176640,500,4.0835000648512505,2012-09
5903274_Sprof.nc,2012-09-20 05:47:24.999785984,50,11.066666613382134,2012-09
5903274_Sprof.nc,2012-09-20 05:47:24.999785984,300,4.315440027770819,2012-09
5903274_Sprof.nc,2012-09-20 05:47:24.999785984,500,4.089880166167859,2012-09
5903274_Sprof.nc,2012-09-25 09:38:47.998639616,50,10.185714382508944,2012-09
5903274_Sprof.nc,2012-09-25 09:38:47.998639616,300,4.364499926567078,2012-09
5903274_Sprof.nc,2012-09-25 09:38:47.998639616,500,4.1219998598098755,2012-09
5903274_Sprof.nc,2012-09-30 14:23:32.996293376,50,9.034143326817812,2012-09
5903274_Sprof.nc,2012-09-30 14:23:32.996293376,300,4.348625063896179,2012-09
5903274_Sprof.nc,2012-09-30 14:23:32.996293376,500,3.9893750846385956,2012-09
5903274_Sprof.nc,2012-10-05 19:08:05.003473920,50,11.255244989247121,2012-10
5903274_Sprof.nc,2012-10-05 19:08:05.003473920,300,4.288525012110767,2012-10
5903274_Sprof.nc,2012-10-05 19:08:05.003473920,500,4.047844838409219,2012-10
5903274_Sprof.nc,2012-10-10 23:03:28.000376576,50,11.810935588134452,2012-10
5903274_Sprof.nc,2012-10-10 23:03:28.000376576,300,4.3339900624851,2012-10
5903274_Sprof.nc,2012-10-10 23:03:28.000376576,500,4.11362999069388,2012-10
5903274_Sprof.nc,2012-10-16 03:48:15.000030720,50,11.661479815978964,2012-10
5903274_Sprof.nc,2012-10-16 03:48:15.000030720,300,4.297639899596106,2012-10
5903274_Sprof.nc,2012-10-16 03:48:15.000030720,500,4.136440077360021,2012-10
5903274_Sprof.nc,2012-10-21 09:48:36.998861568,50,10.954999923706055,2012-10
5903274_Sprof.nc,2012-10-21 09:48:36.998861568,300,4.427834991969576,2012-10
5903274_Sprof.nc,2012-10-21 09:48:36.998861568,500,4.127824840354151,2012-10
5903274_Sprof.nc,2012-10-26 14:03:00.999754496,50,10.687252767018908,2012-10
5903274_Sprof.nc,2012-10-26 14:03:00.999754496,300,4.490520084837044,2012-10
5903274_Sprof.nc,2012-10-26 14:03:00.999754496,500,4.063919931490091,2012-10
5903274_Sprof.nc,2012-10-31 18:14:39.999733248,50,10.12608008186362,2012-10
5903274_Sprof.nc,2012-10-31 18:14:39.999733248,300,4.442940138396807,2012-10
5903274_Sprof.nc,2012-10-31 18:14:39.999733248,500,4.056150045966206,2012-10
5903274_Sprof.nc,2012-11-05 21:54:59.003795456,50,9.614275168991298,2012-11
5903274_Sprof.nc,2012-11-05 21:54:59.003795456,300,4.308100056077819,2012-11
5903274_Sprof.nc,2012-11-05 21:54:59.003795456,500,4.005550062371185,2012-11
5903274_Sprof.nc,2012-11-11 02:51:41.000333824,50,9.340640105590865,2012-11
5903274_Sprof.nc,2012-11-11 02:51:41.000333824,300,4.33512012756546,2012-11
5903274_Sprof.nc,2012-11-11 02:51:41.000333824,500,4.0212400949094445,2012-11
5903274_Sprof.nc,2012-11-16 07:50:24.001411072,50,9.110619908218723,2012-11
5903274_Sprof.nc,2012-11-16 07:50:24.001411072,300,4.447559930267744,2012-11
5903274_Sprof.nc,2012-11-16 07:50:24.001411072,500,4.038380084151868,2012-11
5903274_Sprof.nc,2012-11-21 12:28:56.001201664,50,8.666645012359368,2012-11
5903274_Sprof.nc,2012-11-21 12:28:56.001201664,300,4.371419934825099,2012-11
5903274_Sprof.nc,2012-11-21 12:28:56.001201664,500,4.054420022563136,2012-11
5903274_Sprof.nc,2012-11-26 16:14:15.004121088,50,8.189284972992027,2012-11
5903274_Sprof.nc,2012-11-26 16:14:15.004121088,300,4.525279899331508,2012-11
5903274_Sprof.nc,2012-11-26 16:14:15.004121088,500,4.0921150038338965,2012-11
5903274_Sprof.nc,2012-12-01 21:30:50.997165056,50,7.848999977111816,2012-12
5903274_Sprof.nc,2012-12-01 21:30:50.997165056,300,4.764914865932951,2012-12
5903274_Sprof.nc,2012-12-01 21:30:50.997165056,500,4.0592550169167225,2012-12
5903274_Sprof.nc,2012-12-07 02:16:20.999922176,50,7.534509964218159,2012-12
5903274_Sprof.nc,2012-12-07 02:16:20.999922176,300,4.724999904632568,2012-12
5903274_Sprof.nc,2012-12-07 02:16:20.999922176,500,4.153759937515133,2012-12
5903274_Sprof.nc,2012-12-12 07:48:44.998286592,50,7.334000110626221,2012-12
5903274_Sprof.nc,2012-12-12 07:48:44.998286592,300,4.480899981594121,2012-12
5903274_Sprof.nc,2012-12-12 07:48:44.998286592,500,4.118360011234472,2012-12
5903274_Sprof.nc,2012-12-17 13:54:23.002966016,50,6.643362003880061,2012-12
5903274_Sprof.nc,2012-12-17 13:54:23.002966016,300,4.4069599275972,2012-12
5903274_Sprof.nc,2012-12-17 13:54:23.002966016,500,4.129660142745706,2012-12
5903274_Sprof.nc,2012-12-22 19:04:44.000016896,50,6.6256449537086155,2012-12
5903274_Sprof.nc,2012-12-22 19:04:44.000016896,300,4.462034849013435,2012-12
5903274_Sprof.nc,2012-12-22 19:04:44.000016896,500,3.9987099311729253,2012-12
5903274_Sprof.nc,2012-12-27 22:51:51.000249600,50,6.46999979019165,2012-12
5903274_Sprof.nc,2012-12-27 22:51:51.000249600,300,4.238999962806702,2012-12
5903274_Sprof.nc,2012-12-27 22:51:51.000249600,500,4.049499988555908,2012-12
5903274_Sprof.nc,2013-01-02 03:22:54.999900672,50,6.442999839782715,2013-01
5903274_Sprof.nc,2013-01-02 03:22:54.999900672,300,4.45156011718791,2013-01
5903274_Sprof.nc,2013-01-02 03:22:54.999900672,500,4.0909500959387515,2013-01
5903274_Sprof.nc,2013-01-07 07:09:39.997440000,50,6.473964981708377,2013-01
5903274_Sprof.nc,2013-01-07 07:09:39.997440000,300,4.674104954261566,2013-01
5903274_Sprof.nc,2013-01-07 07:09:39.997440000,500,4.0681699581909925,2013-01
5903274_Sprof.nc,2013-01-12 11:45:39.999672064,50,6.2170000076293945,2013-01
5903274_Sprof.nc,2013-01-12 11:45:39.999672064,300,4.6021252274513245,2013-01
5903274_Sprof.nc,2013-01-12 11:45:39.999672064,500,4.024500131607056,2013-01
5903274_Sprof.nc,2013-01-17 15:26:55.999602432,50,6.213249921798706,2013-01
5903274_Sprof.nc,2013-01-17 15:26:55.999602432,300,4.598749876022339,2013-01
5903274_Sprof.nc,2013-01-17 15:26:55.999602432,500,4.130000114440918,2013-01
5903274_Sprof.nc,2013-01-22 19:42:28.998066432,50,6.147629789466919,2013-01
5903274_Sprof.nc,2013-01-22 19:42:28.998066432,300,4.666740002401639,2013-01
5903274_Sprof.nc,2013-01-22 19:42:28.998066432,500,4.098739986191504,2013-01
5903274_Sprof.nc,2013-01-28 00:58:14.999992320,50,5.97878522285464,2013-01
5903274_Sprof.nc,2013-01-28 00:58:14.999992320,300,4.778254864329938,2013-01
5903274_Sprof.nc,2013-01-28 00:58:14.999992320,500,4.179509995214175,2013-01
5903274_Sprof.nc,2013-02-02 05:21:49.999467008,50,6.084000110626221,2013-02
5903274_Sprof.nc,2013-02-02 05:21:49.999467008,300,4.6358598228835035,2013-02
5903274_Sprof.nc,2013-02-02 05:21:49.999467008,500,4.126850042724982,2013-02
5903274_Sprof.nc,2013-02-07 09:30:25.999830528,50,5.97599983215332,2013-02
5903274_Sprof.nc,2013-02-07 09:30:25.999830528,300,4.4730000495910645,2013-02
5903274_Sprof.nc,2013-02-07 09:30:25.999830528,500,4.025995184783824,2013-02
5903274_Sprof.nc,2013-02-12 14:35:18.998332672,50,5.867210086860723,2013-02
5903274_Sprof.nc,2013-02-12 14:35:18.998332672,300,4.535520021957438,2013-02
5903274_Sprof.nc,2013-02-12 14:35:18.998332672,500,3.99642003448389,2013-02
5903274_Sprof.nc,2013-02-17 18:54:42.004163328,50,5.682000160217285,2013-02
5903274_Sprof.nc,2013-02-17 18:54:42.004163328,300,4.485864976653829,2013-02
5903274_Sprof.nc,2013-02-17 18:54:42.004163328,500,4.049829827708891,2013-02
5903274_Sprof.nc,2013-02-22 22:57:43.002204672,50,5.560999870300293,2013-02
5903274_Sprof.nc,2013-02-22 22:57:43.002204672,300,4.480864862212911,2013-02
5903274_Sprof.nc,2013-02-22 22:57:43.002204672,500,4.019265033588454,2013-02
5903274_Sprof.nc,2013-02-28 05:29:06.999547392,50,5.5440801448057755,2013-02
5903274_Sprof.nc,2013-02-28 05:29:06.999547392,300,4.411920011596521,2013-02
5903274_Sprof.nc,2013-02-28 05:29:06.999547392,500,4.0283598524474655,2013-02
5903274_Sprof.nc,2013-03-05 10:11:44.999543296,50,5.437224889183199,2013-03
5903274_Sprof.nc,2013-03-05 10:11:44.999543296,300,4.489899910069653,2013-03
5903274_Sprof.nc,2013-03-05 10:11:44.999543296,500,4.04279991502699,2013-03
5903274_Sprof.nc,2013-03-10 15:26:56.998671104,50,5.447000026702881,2013-03
5903274_Sprof.nc,2013-03-10 15:26:56.998671104,300,4.5429598436749075,2013-03
5903274_Sprof.nc,2013-03-10 15:26:56.998671104,500,4.023179828946013,2013-03
5903274_Sprof.nc,2013-03-15 21:03:11.002466816,50,5.472350095176807,2013-03
5903274_Sprof.nc,2013-03-15 21:03:11.002466816,300,4.504700148390839,2013-03
5903274_Sprof.nc,2013-03-15 21:03:11.002466816,500,4.014649885750259,2013-03
5903274_Sprof.nc,2013-03-21 00:45:49.000092672,50,5.468909869041454,2013-03
5903274_Sprof.nc,2013-03-21 00:45:49.000092672,300,4.443359841956408,2013-03
5903274_Sprof.nc,2013-03-21 00:45:49.000092672,500,4.0264500148769,2013-03
5903274_Sprof.nc,2013-03-26 06:06:24.999557888,50,5.581339997444047,2013-03
5903274_Sprof.nc,2013-03-26 06:06:24.999557888,300,4.4271300412365235,2013-03
5903274_Sprof.nc,2013-03-26 06:06:24.999557888,500,4.0626498371129856,2013-03
5903274_Sprof.nc,2013-03-31 10:23:14.998453504,50,5.541949913787903,2013-03
5903274_Sprof.nc,2013-03-31 10:23:14.998453504,300,4.515469991640563,2013-03
5903274_Sprof.nc,2013-03-31 10:23:14.998453504,500,4.038710167922545,2013-03
5903274_Sprof.nc,2013-04-05 14:12:48.998332672,50,5.558770032386747,2013-04
5903274_Sprof.nc,2013-04-05 14:12:48.998332672,300,4.4063097886464675,2013-04
5903274_Sprof.nc,2013-04-05 14:12:48.998332672,500,4.06615495702863,2013-04
5903274_Sprof.nc,2013-04-10 18:31:18.996847872,50,5.769000053405762,2013-04
5903274_Sprof.nc,2013-04-10 18:31:18.996847872,300,4.427484858169919,2013-04
5903274_Sprof.nc,2013-04-10 18:31:18.996847872,500,4.0594350942992605,2013-04
5903274_Sprof.nc,2013-04-15 22:16:00.004235520,50,5.645164969882899,2013-04
5903274_Sprof.nc,2013-04-15 22:16:00.004235520,300,4.463824806021876,2013-04
5903274_Sprof.nc,2013-04-15 22:16:00.004235520,500,4.08582502345962,2013-04
5903274_Sprof.nc,2013-04-21 02:20:15.000342784,50,5.81694003110897,2013-04
5903274_Sprof.nc,2013-04-21 02:20:15.000342784,300,4.440999984741211,2013-04
5903274_Sprof.nc,2013-04-21 02:20:15.000342784,500,4.062939844188804,2013-04
5903274_Sprof.nc,2013-04-26 06:25:35.000327936,50,5.884499791622147,2013-04
5903274_Sprof.nc,2013-04-26 06:25:35.000327936,300,4.368974950695701,2013-04
5903274_Sprof.nc,2013-04-26 06:25:35.000327936,500,4.117300069046905,2013-04
5903274_Sprof.nc,2013-05-01 12:13:20.002094336,50,6.207269888382143,2013-05
5903274_Sprof.nc,2013-05-01 12:13:20.002094336,300,4.519000053405762,2013-05
5903274_Sprof.nc,2013-05-01 12:13:20.002094336,500,4.133269881705928,2013-05
5903274_Sprof.nc,2013-05-06 16:27:28.002432768,50,6.254934848728226,2013-05
5903274_Sprof.nc,2013-05-06 16:27:28.002432768,300,4.315215037975577,2013-05
5903274_Sprof.nc,2013-05-06 16:27:28.002432768,500,4.096860117570031,2013-05
5903274_Sprof.nc,2013-05-11 20:37:41.999128320,50,6.145080202026293,2013-05
5903274_Sprof.nc,2013-05-11 20:37:41.999128320,300,4.336040089568996,2013-05
5903274_Sprof.nc,2013-05-11 20:37:41.999128320,500,4.079999923706055,2013-05
5903274_Sprof.nc,2013-05-17 00:30:54.000005632,50,6.191399963474396,2013-05
5903274_Sprof.nc,2013-05-17 00:30:54.000005632,300,4.461220065859379,2013-05
5903274_Sprof.nc,2013-05-17 00:30:54.000005632,500,4.102305207081372,2013-05
5903274_Sprof.nc,2013-05-22 04:40:23.000764928,50,7.220689961013704,2013-05
5903274_Sprof.nc,2013-05-22 04:40:23.000764928,300,4.3295301086618565,2013-05
5903274_Sprof.nc,2013-05-22 04:40:23.000764928,500,4.076060034218244,2013-05
5903274_Sprof.nc,2013-05-27 08:55:08.001419520,50,6.709884783496818,2013-05
5903274_Sprof.nc,2013-05-27 08:55:08.001419520,300,4.682020081978408,2013-05
5903274_Sprof.nc,2013-05-27 08:55:08.001419520,500,4.063674869728857,2013-05
5903274_Sprof.nc,2013-06-01 13:29:29.003101440,50,7.146000005822477,2013-06
5903274_Sprof.nc,2013-06-01 13:29:29.003101440,300,4.449000000953674,2013-06
5903274_Sprof.nc,2013-06-01 13:29:29.003101440,500,4.0609999895095825,2013-06
5903274_Sprof.nc,2013-06-06 16:56:42.002335488,50,7.241060145797746,2013-06
5903274_Sprof.nc,2013-06-06 16:56:42.002335488,300,4.378320084001242,2013-06
